text,label
sure it is 123 elm street,0
thank you you have a balance of 250 that is past due when can we expect payment,0
i was not aware of that amount can you give me more details,0
the balance is from your last credit card payment would you like to settle this today,0
i need to think about it can i call you back,0
of course but just to remind you this is subject to additional fees if not resolved soon,0
thank you for letting me know i will reach out soon,0
thank you for your time we look forward to hearing from you,0
goodbye,0
hello this is sarah calling from xyz collections how are you today,0
hi i am doing fine thanks what is this about,0
i am glad to hear that i am reaching out regarding an outstanding balance on your account before we proceed could you please verify your date of birth,0
sure it is august 15 1985,0
thank you for that information could you also confirm your current address,0
yes it is 123 main st springfield,0
thank you for verifying your identity i see that you have a balance of 250 due how would you like to proceed with the payment,0
i can pay 100 today and the rest next week,0
that sounds good i will note that down would you prefer to make that payment over the phone or online,0
i will do it online,0
perfect i will send you an email with the payment link shortly is there anything else i can assist you with today,0
no that is all thank you for your help,0
you are welcome have a great day,0
hello this is mark from xyz collections how are you today,0
what the hell do you want i do not have time for this,1
i understand you are busy i am calling regarding your account can you please verify your date of birth for security,0
are you kidding me you people are freaking parasites it is 15th of june 1990,1
thank you for that information i need to confirm your address to proceed with the account details,0
my address why the hell do you need that it is 123 main st and i am done with this,1
i appreciate your patience i can see you have a balance of 500 how would you like to settle this,0
settle it you must be out of your mind if you think i am paying you a damn cent,1
i understand your frustration we can discuss payment options that might work for you,0
options you mean your bullshit tactics just leave me alone,1
it is my job to help you and i am here to listen would you prefer a payment plan,0
i do not want your help just stop calling me,1
i hear you i will note your request thank you for your time and have a good day,0
whatever just buzz off,1
thank you goodbye,0
hello this is sarah from xyz collections how are you today,0
hi sarah i am doing okay whats this about,0
im calling to discuss your account with green bank can i please verify your date of birth,0
sure its june 15 1990,0
thank you for that for security can you also confirm your current address,0
i live at 123 elm street springfield,0
great ive verified your information you currently have an outstanding balance of 250 how would you like to proceed with your payment,0
i can pay 100 today and the rest next week,0
that sounds good i can set up that payment for you would you like to pay by credit card or bank transfer,0
ill use my credit card,0
perfect please hold on while i process that for you,0
okay im holding,0
thank you for your patience your payment has been processed successfully,0
thank you sarah,0
you are welcome have a great day,0
hello is this mr johnson,0
yes this is he who is this,0
my name is sarah from xyz collections how are you today,0
i am doing fine thank you what is this about,0
im calling regarding an outstanding balance on your account before we proceed can you please verify your date of birth for security,0
sure its july 5 1985,0
thank you for that information can you also confirm your current address,0
i live at 123 elm street springfield,0
thank you mr johnson i can confirm your account with a balance of 250 how would you like to handle this today,0
i can pay 100 right now and the rest later,0
that sounds good i can set up a payment plan for the remaining balance would you prefer to pay with a card or bank transfer,0
i will use my credit card,0
great ill guide you through the payment process now thank you for your cooperation,0
thank you for your help,0
hello this is lisa from xyz collections how are you today,0
how the hell do you think i am it is not like i wanted this call,0
i understand this can be frustrating before we proceed can you please verify your date of birth,0
why the fuck do i need to tell you that you should already know,0
i completely understand your concern but i need to verify your information for security purposes could you please provide your address,0
ugh fine it is 123 main street you happy now,0
thank you for confirming that now i see you have an outstanding balance of 500 how would you like to address this,0
i do not give a damn i wont pay a cent until i get my money back,0
i understand you may feel that way however i recommend discussing options available to you would you like to hear them,0
options what options to get screwed more you guys are the worst,0
i assure you our goal is to help you resolve this i can set up a payment plan if that is something youd be interested in,0
whatever just tell me what you got but i am not promising anything,0
of course we can start with a monthly installment plan would 100 a month work for you,0
fine just send me the details and i might consider it,0
great i will send you the details right away thank you for your time today,0
hello this is sarah from xyz collections am i speaking with mr johnson,0
yes this is he whats this about,0
i am calling regarding an outstanding balance on your account before we proceed can i verify your date of birth,0
sure it is january fifteenth nineteen eighty-five,0
thank you can you also confirm your current address for me,0
yes i live at 123 maple street springfield,0
thank you for that information you currently have a balance of three hundred fifty dollars how would you like to proceed with the payment,0
i can pay half of it today and the other half next week,0
that sounds reasonable so you would like to pay one hundred seventy-five dollars today,0
yes thats correct,0
great i can assist you with that payment right now,0
alright lets do it,0
thank you for your cooperation mr johnson let us complete your payment,0
thank you sarah,0
you are welcome have a great day,0
hello this is james from national collections how are you today,0
i am doing well thank you what is this about,0
i appreciate your response i am calling about your account with xyz credit can you please verify your date of birth,0
sure it is february 14 1985,0
thank you for that information can you also confirm your current address,0
yes i live at 123 maple drive springfield,0
thank you for confirming your identity you currently have an outstanding balance of 250 how would you like to proceed with payment,0
can i pay that online,0
yes you can i can provide you with the payment link,0
that would be great thank you,0
you are welcome i will send that link to your email right after this call,0
sounds good i appreciate your help,0
it is my pleasure thank you for your time and have a great day,0
you too bye,0
hi this is mike calling from xyz collections how the hell are you today,1
i am doing well thank you how can i help you,0
listen up i need you to verify your date of birth before i can discuss your damn account,1
sure my date of birth is january 15 1990,0
great but you are lucky i even have time for this crap you owe us over 300,1
i understand but i would like to arrange a payment plan,0
a payment plan are you kidding me just pay the damn thing off already,1
i would like to discuss my options please,0
your options well you can either pay up or get ready for some serious collection action,1
i will do my best to sort this out can you provide me with the details,0
fine but you better not be jerking me around i will send you the info when i can,1
thank you for your assistance i appreciate it,0
yeah whatever just get it done alright,1
i will have a good day,0
yeah you too i guess bye,0
you have reached out to a voicemail please leave a message at the tone,0
hello this is jessica from acme collections i am calling about your outstanding balance on account number one two three four five,0
if you would like to leave a message please do so after the beep,0
please contact us at one eight hundred two two five four five six seven to discuss your account,0
thank you for your call,0
hello this is mark from xyz collections am i speaking with jordan smith,0
yes this is jordan what can i help you with,0
thank you jordan im calling regarding your outstanding balance with abc credit union before we discuss the account details could you please verify your date of birth,0
it is june 15 1992,0
thank you for that information can you also confirm your current address for verification,0
sure it is 123 main street springfield,0
i appreciate your verification jordan you have an outstanding balance of 450 how would you like to proceed with the payment,0
i would like to set up a payment plan if possible,0
absolutely we can do that would you prefer weekly or monthly payments,0
monthly payments would work better for me,0
great i will set you up with a monthly payment of 75 starting next month does that sound good,0
yes that works for me thank you,0
thank you for your cooperation jordan you will receive a confirmation email shortly,0
i appreciate your help have a good day,0
you are welcome jordan have a great day,0
hello this is mark from xyz collections how are you today,0
i am doing well thank you what is this call about,0
i am calling regarding your outstanding balance with finances inc can you please verify your date of birth,0
sure it is june 15 1990,0
thank you for that can you also confirm your current address,0
yes its 123 maple street springfield,0
thank you for confirming that information you currently have a balance of 450 how would you like to proceed with the payment,0
i can pay half of it today and the rest next week,0
that sounds reasonable would you like to make a payment of 225 today,0
yes please how can i do that,0
you can pay via our website or over the phone with a credit or debit card which option do you prefer,0
i will pay online later today,0
great thank you for your cooperation if you have any questions feel free to reach out,0
thank you for the help,0
you are welcome have a nice day,0
hi there this is dave from xyz collections how is it going,0
i am doing well thank you how can i help you,0
i am calling about your overdue balance with universal credit first can you verify your date of birth,0
sure it is april 15 1990,0
alright that is fine now let me check your account oh great you have got a balance of two thousand dollars how the hell are you planning to pay this,0
i would like to set up a payment plan if possible,0
a payment plan seriously you expect me to just let you slide do you have any idea how much we deal with this crap,1
i understand you are frustrated but i am trying to find a solution here,0
look it is not my problem that you can't manage your finances you need to get your act together what is your address so i can send the collections team,1
it is 123 maple street springfield,0
great just great you really think that is going to help you you have got a lot to learn pay up or face the consequences,1
i will do my best to resolve this but i need your cooperation,0
cooperation you should have thought about that before racking up debt you better figure it out or else,1
i will handle it thank you for your time,0
yeah sure good luck with that whatever,1
hello is this ms thompson this is jordan from xyz collections how are you today,0
hi yes this is she i am doing okay thanks whats this about,0
i am calling regarding a past due balance on your account with xyz bank can i have your date of birth to locate your records,0
sure it is december 15 1990,0
thank you ms thompson now you have an outstanding balance of 500 how would you like to settle this today,0
i was not aware of that amount i need to check my records first,0
i understand however it is important to resolve this quickly to avoid further fees can i note that you are planning to check your records,0
yes i will do that but i can not commit to a payment right now,0
thats completely fine please reach back out once you verify the information just a quick reminder thank you for your time today,0
okay i appreciate your understanding bye,0
goodbye ms thompson have a great day,0
hello this is mark from secure collections how are you today,0
hi mark i am doing okay what is this about,0
i appreciate your response i am reaching out concerning your account could you please verify your date of birth for security purposes,0
sure it is june 5th 1990,0
thank you for that information can you also confirm your address for verification,0
yes it is 123 maple street springfield,0
thank you i can confirm that we are discussing your account with a current balance of 450 how would you like to proceed with this matter,0
i can make a payment right now can i do it over the phone,0
absolutely i can guide you through the process can you please provide me with your payment details,0
sure my credit card number is 1234-5678-9012-3456,0
thank you for that i will now process your payment this will take just a moment,0
okay i appreciate it,0
your payment has been successfully processed thank you for your time today,0
thank you mark have a great day,0
you are welcome take care,0
hello is this sarah johnson,0
yes this is sarah who is calling,0
hi sarah this is mark from xyz collections i hope you are doing well today,0
i am fine thanks what is this about,0
i am calling regarding your outstanding balance on your account with xyz bank can you confirm your account number so i can assist you,0
i do not have that information right now can you tell me the balance,0
sure your current balance is 350 how would you like to proceed with this payment,0
i need some time to figure that out can i pay next week,0
unfortunately we do require payment arrangements to be made sooner could we set up a payment plan today,0
i really can't handle that right now what are my options,0
we can arrange a payment plan that fits your schedule i can share details about the payment options available,0
please go ahead but i still need time to consider it,0
alright i understand your balance remains 350 and we can split it into smaller payments if that helps,0
okay i appreciate your help i will call back once i decide,0
thank you for your time sarah i will be here if you need further assistance,0
hello is this mr thompson,0
yes this is he who is calling,0
my name is sarah and i am calling from xyz collections regarding your account can you please verify your date of birth,0
sure it is june 15 1985,0
thank you for that information could you also confirm your current address,0
it is 456 maple street springfield,0
thank you for confirming i see that your account has a balance of 750 would you like to discuss payment options,0
i can make a payment today what are my options,0
you can pay by credit card over the phone or through our online portal which would you prefer,0
i prefer the online portal please,0
great choice i will send you a link to your email can you confirm your email address,0
it is thompson85emailcom,0
thank you mr thompson you will receive the link shortly is there anything else i can assist you with today,0
no that is all thank you for your help,0
you are welcome have a great day,0
you have reached voicemail for john doe please leave a message after the beep,0
hello john this is sarah from abc collections i am calling about your outstanding balance,0
to leave a message please record after the beep,0
it is important that we discuss this matter as soon as possible to avoid further issues please call me back at this number,0
thank you for your call and have a great day,0
hello this is mark calling from xyz collections how are you today,0
i am fine but i do not appreciate these calls,0
i understand your frustration i am calling about your overdue balance with your account,0
i have already requested to be put on the do not call list,0
i apologize for the inconvenience let me confirm that your number will be marked as do not call,0
i really hope this works i do not want to hear from you again,0
absolutely i will ensure it is updated right away thank you for your patience,0
thank you goodbye,0
goodbye and take care,0
hello this is mark from xyz collections am i speaking with john,0
who the hell do you think you are i do not want to talk to you,1
i understand you are frustrated john i just need to verify your identity before discussing any account details can you please provide your date of birth,0
why the fuck do you need that just get to the point,1
i apologize for the inconvenience it is standard procedure your date of birth please,0
it is none of your fucking business just tell me what you want,1
i appreciate your patience john but i can't disclose any account information without verifying your identity can you confirm your address instead,0
just fuck off already im not giving you anything,1
i truly understand your concerns however i need this information to assist you effectively your address please,0
this is a waste of my time why can't you just say what you need,1
i assure you i am here to help john i just need a little more information can you provide your current address,0
im not telling you shit just drop it,1
i respect your decision john please know that i am here if you change your mind thank you for your time,0
whatever just leave me alone,1
hello this is mike from xyz collections how are you today,0
i am doing well thank you how can i help you,0
i am calling about your outstanding debt with first national bank before we proceed can you verify your date of birth,0
certainly it is january 15 1990,0
thanks now can you also confirm your current address,0
yes it is 123 elm street springfield,0
alright you have got a balance of 3000 how the hell do you plan to settle that,1
i prefer to discuss payment options calmly,0
calmly you think i am in the mood for that shit you owe money just pay up,1
i understand but i need to understand my options first,0
options you either pay now or ill make your life hell with calls whats so hard to get,1
i can assure you that i will make a payment just not immediately,0
whatever but do not think you can just ignore this its going to bite you in the ass,1
i will address it as soon as possible thank you,0
yeah good luck with that bye,0
hello this is mark calling from xyz collections am i speaking with sarah johnson,0
yes this is sarah whats this about,0
thank you for confirming sarah i am calling regarding a pending balance on your account before we proceed could you please verify your date of birth,0
sure its june 15 1985,0
thank you for that information can you also confirm your current address,0
i live at 123 maple street springfield,0
thank you sarah i can now confirm your account with a balance of 450 how would you like to proceed with this payment,0
i would like to set up a payment plan if possible,0
absolutely we can arrange that how much would you be able to pay each month,0
i can manage 50 a month,0
great i will set that up for you your first payment will be due on the 15th of next month,0
that works for me thank you,0
you are welcome sarah thank you for your cooperation today have a great day,0
you too bye,0
hello this is mark from xyz collections am i speaking with lisa,0
yes this is lisa what is this regarding,0
i am calling about your overdue balance with xyz credit we need to discuss your payment options,0
i do not want to discuss anything i have asked to be placed on your do not call list,0
i apologize for the inconvenience lisa i will ensure your number is added to our do not call list,0
thank you please make sure that happens,0
absolutely your request is being processed right now you would not receive any more calls,0
hello this is michael from xyz collections how are you today,0
i am doing alright thanks what is this about,0
i am reaching out regarding an outstanding account to assist you further could you please verify your date of birth,0
sure it is january 15 1990,0
thank you for that can you also confirm your address for verification,0
yes it is 123 maple street springfield,0
thank you i appreciate it you have an outstanding balance of 250 how would you like to proceed with the payment,0
can i pay that online,0
absolutely i can guide you through the online payment process would that work for you,0
yes that sounds good thanks for your help,0
you are welcome just visit our website and follow the payment link if you need assistance feel free to ask,0
i will do that have a great day,0
you too thank you for your time and i appreciate your prompt response,0
hello this is mark calling from xyz collections how are you today,0
i am alright just busy with work what can i help you with,0
i understand i am calling regarding an outstanding balance on your account before we proceed could you please verify your date of birth,0
sure it is march 15 1985,0
thank you for that information can you also confirm your current address,0
yes it is 123 maple street springfield,0
i appreciate your help you currently have a balance of 450 due how would you like to proceed with the payment,0
i can pay 200 today and the rest later,0
that sounds good i can help you set up that payment right now would you like to pay by credit card or bank transfer,0
i prefer using my credit card,0
perfect i will need your card number expiration date and security code to process that,0
okay my card number is 1234-5678-9012-3456 expiring 1225 and the security code is 123,0
thank you for providing that information your payment is being processed now and you will receive a confirmation shortly,0
thank you for your help,0
you are welcome have a great day,0
you have reached the voicemail of alex johnson please leave a message after the beep,0
hello alex this is sarah from debt solutions i am calling about your overdue balance,0
at the tone please record your message when you are finished you may hang up or press one for more options,0
you can reach me at the number provided or visit our website for further assistance,0
thank you for your call goodbye,0
hello is this mr johnson,0
yes this is he whos calling,0
this is sarah from xyz collections i am reaching out regarding your account can you please confirm your date of birth for verification,0
sure it is july 15 1985,0
thank you mr johnson can you also confirm your current address,0
i live at 123 maple street springfield,0
thank you for that information i can confirm that you have an outstanding balance of 500 what would you like to do about this,0
i did not realize it was that much can i set up a payment plan,0
absolutely we can set up a payment plan for you how much would you like to pay each month,0
i can do 100 a month,0
great i will set up the plan for 100 per month your first payment will be due on the 15th of next month,0
sounds good thank you for your help,0
you are welcome thank you for your time mr johnson have a great day,0
you too goodbye,0
hello this is mark calling from xyz collections how are you today,0
i am doing okay thanks whats this about,0
i am calling regarding an important matter related to your account with abc credit could you please verify your date of birth for me,0
sure its july 15 1985,0
thank you for verifying that i also need to confirm your address before proceeding can you provide your current address,0
yes its 123 maple street springfield,0
thank you based on the information i have you currently have an outstanding balance of 250 how would you like to proceed with this,0
i had like to set up a payment plan if possible,0
certainly we can arrange that would you like to go with a monthly payment of 50 over five months,0
that sounds good lets do that,0
great i will send you a confirmation email with the payment details thank you for your cooperation,0
thank you for your help mark,0
you are welcome have a great day,0
you too goodbye,0
hello this is steve from xyz collections how the hell are you today,0
i am doing well thank you for asking how can i help you today,0
i am calling about your overdue account can you just confirm your address,0
sure it is 123 maple street,0
great now let us get to the point you owe us a shitload of money what are you doing about it,1
im currently looking for a job and i will make a payment as soon as i can,0
you think thats a good excuse this is fucking ridiculous you need to step up,1
i understand that the situation is serious and i am trying to manage it,0
whatever just get your act together and pay what you owe its not rocket science,1
i will do my best to resolve this as soon as possible,0
you better or trust me i will be back on your ass with more calls,0
i look forward to resolving this amicably thank you for your call,0
yeah whatever good luck with that,0
take care,0
you have reached the voicemail of john smith please leave a message after the tone,0
hello john this is lisa from xyz collections i am trying to reach you about your overdue account,0
if this is an emergency please hang up and call 911,0
you can reach me at five five five one two three four five it is important to discuss your payment options,0
thank you for calling have a great day,0
hello this is mark calling from xyz collections how are you today,0
i am doing alright thanks what is this about,0
i am calling regarding your outstanding balance with abc bank to verify your identity could you please provide your date of birth,0
sure it is july 15 1990,0
thank you for that information can you also confirm your current address for me,0
yes it is 123 maple street springfield,0
great i can confirm your account you currently have an outstanding balance of 250 how would you like to proceed with this,0
i can pay 100 now and the rest later,0
that sounds reasonable i can help you with that payment would you like to make the payment via credit card or bank transfer,0
i prefer to use my credit card,0
alright ill guide you through the process can you please provide your credit card number,0
yes it is 4111 1111 1111 1111,0
thank you i will process that payment for 100 now you will receive a confirmation shortly,0
thank you for your help,0
you are welcome have a great day,0
hello this is kyle from xyz collections how the hell are you,0
i am doing well thank you how can i assist you today,0
i need to verify your identity before discussing your account can you please give me your date of birth,0
sure it is march 15 1985,0
alright that checks out now you owe us a shitload of money what the hell are you planning to do about it,1
i plan to pay it off as soon as possible but i need to discuss my options,0
options do not give me that crap you need to pay up plain and simple,1
i understand but i would like to know if i can set up a payment plan,0
payment plan who the hell do you think you are just pay the damn balance,1
i really want to resolve this but i need a reasonable solution,0
a reasonable solution is to pay what you owe stop wasting my time,1
i will find a way to make this work thank you for your time,0
whatever just get it done bye,0
hi this is jason calling from xyz collections how are you today,0
i am doing well but who are you looking for,0
im reaching out regarding a past due balance on your account with first national bank,0
i think you have the wrong person i do not have an account there,0
i apologize for the mix-up can i please confirm your name to ensure i am not contacting the wrong person,0
sure it is lisa grant i really do not have any association with that bank,0
thank you lisa i will update our records immediately to prevent any further calls,0
i appreciate that thank you for clearing this up,0
you are welcome lisa have a great day,0
hello this is jake from xyz collections how are you today,0
i am doing alright thanks what can i help you with,0
i am calling regarding your outstanding balance with city bank to protect your privacy could you please confirm your date of birth,0
sure it is february 15 1990,0
thank you for that information can you also provide your current address for verification,0
yes it is 123 maple street springfield,0
thank you for confirming your identity you have a balance of 450 how would you like to proceed with the payment,0
i can pay 150 right now and the rest next week,0
that is great i can help you set that up would you prefer to pay by card or another method,0
i will use my credit card,0
perfect ill start processing that for you now thank you for your cooperation today,0
thank you for your help,0
you are welcome have a great day and feel free to reach out if you need anything else,0
hello this is mike from xyz collections how are you today,0
i am fine but can you tell me what this is about,0
i am calling regarding your past due balance with xyz credit card this is a debt collection call,0
i understand but i have requested multiple times to be put on a do not call list,0
i apologize for the inconvenience i will ensure your number is added to our do not call list right away,0
thank you i really do not want to receive these calls anymore,0
understood your number will be marked as do not call immediately,0
great i appreciate your help,0
you are welcome if you need anything else feel free to reach out have a good day,0
hello this is mark from xyz collections how are you today,0
hi mark i am doing well thank you what is this about,0
im calling regarding an outstanding balance on your account with universal funding can i first verify your identity please confirm your date of birth,0
sure it is june 15 1990,0
thank you for that can you also confirm your current address,0
yes it is 123 main street springfield,0
great i can confirm your identity you have an outstanding balance of 250 how would you like to proceed with the payment,0
i can pay half of it today and the rest next week,0
that sounds reasonable so you would like to pay 125 today how will you be making this payment,0
ill use my credit card if thats okay,0
of course i can assist you with that please hold for a moment while i pull up the payment details,0
sure take your time,0
thank you for your patience i have the payment details ready now,0
perfect let us go ahead,0
you have reached the voicemail of alex thompson please leave your message after the tone,0
hi alex this is sarah from collection solutions i am calling about your outstanding balance,0
to reach me faster please leave your name and number,0
you can reach me at one eight hundred five five five six seven eight nine if you have any questions,0
thank you for your message i will get back to you as soon as i can,0
hello this is mark calling from xyz collections how are you today,0
i am doing alright thanks what is this about,0
im reaching out regarding an outstanding balance on your account before we proceed could you please verify your date of birth,0
sure it is july 15th 1990,0
thank you for providing that can you also confirm your current address,0
yes it is 123 main st springfield,0
thank you for confirming your identity according to our records you have a balance of 450 how would you like to proceed,0
i wasnt aware of that balance can i get more details,0
absolutely this amount is from your last statement dated june 1st would you like to make a payment today,0
i can pay half of it today how do i do that,0
you can pay by credit card over the phone or online which method do you prefer,0
i will pay by credit card right now,0
great ill assist you with that please hold on while i pull up your account,0
thanks for your help,0
hello is this david,0
yes this is david who is calling,0
this is sarah from xyz collections i am reaching out regarding your account with green bank,0
oh i see i was expecting a call what is the status,0
before we proceed i need to inform you that this call is about a debt collection matter can you provide your address,0
sure it is 123 main street springfield,0
thank you your current balance is 450 when do you plan to make a payment,0
i can pay it by the end of the week,0
sounds good we accept online payments would you like assistance with that,0
yes please guide me through the process,0
of course to start visit our website and click on 'make a payment',0
got it ill do that right away,0
thank you for your cooperation david if you have any questions feel free to call back,0
will do thank you,0
hello this is mark from xyz collections how are you today,0
how the hell do you think i am doing you are calling me about that sht again,1
i understand this might be frustrating i am here to help you with your account,0
help what a joke you people are the worst i do not owe you a damn thing,1
i can provide you with information regarding your balance if you would like,0
like i care you think im gonna pay you a single cent screw you,1
i can assure you that we want to resolve this matter your current balance is 500,0
oh really and what are you gonna do if i do not pay send a freaking goon after me,1
our goal is to come to an agreement that works for both parties we can set up a payment plan,0
a payment plan man you must be smoking something i am not giving you a cent,1
i respect your position however its important to address this to avoid further action,0
further action you think im scared of your threats bring it on,1
my intention is not to threaten you but to find a solution can we discuss possible options,0
options just stop calling me and we wont have a problem,1
i hear you if you change your mind feel free to reach out anytime thank you,0
hello is this john smith,0
yes this is john who is calling,0
hi john this is lisa from xyz collections how are you today,0
i am doing okay thanks what is this about,0
i am calling regarding your outstanding balance with abc credit union can i get your address to locate your account,0
sure it is 123 elm street,0
thank you john your current balance is 550 how do you intend to settle this,0
i really can't pay that amount right now,0
i understand we can discuss payment plans or possible arrangements would that be helpful,0
yes i would appreciate that,0
great i can set you up with a payment plan just to confirm your account shows an email on file as johnsmithemailcom is that correct,0
yes thats correct,0
thank you lets proceed with discussing your options then,0
okay sounds good,0
thank you for your cooperation john i appreciate it,0
you have reached the voicemail of sarah thompson please leave your message after the beep,0
hello sarah this is mark from xyz collections i am calling regarding your past due balance on your account,0
if you are trying to reach me please leave your name and number,0
you can reach me at 1-800-555-0175 we need to discuss your payment options,0
thank you for the information i will get back to you as soon as possible,0
hello this is mark from xyz collections how are you today,0
hi mark i am doing well thank you,0
i am glad to hear that i am calling about your account with abc bank before we proceed can you please verify your date of birth,0
sure it is march 15 1990,0
thank you for that can you also confirm your current address,0
yes i live at 123 main street springfield,0
thank you for your verification you currently have a balance of 250 on your account how would you like to resolve this today,0
i can make a payment of 100 today,0
great would you like to pay that by credit card or bank transfer,0
i will pay by credit card,0
perfect please provide me with your credit card information to proceed,0
it is 4111 1111 1111 1111 expiration 1225,0
thank you for that your payment will be processed shortly is there anything else i can assist you with today,0
no that is all thank you for your help,0
you are welcome have a great day,0
hello this is sarah from xyz collections am i speaking with mark,0
yes this is mark what can i help you with,0
i am calling regarding your outstanding balance with abc credit can i confirm your account details,0
sure id like to know the balance first,0
you currently have a balance of 450 how would you like to proceed with payment,0
i wasnt expecting that can you remind me when it was due,0
the payment was due last month on the 15th would you like to discuss payment options,0
i can pay part of it now can you take my credit card info,0
absolutely but first i need to verify your identity could you please provide your address,0
i live at 123 elm street,0
thank you mark that matches our records lets proceed with collecting your payment,0
okay my card number is 4111 1111 1111 1111,0
thank you for that i will process this payment for you now,0
thanks for your help,0
you are welcome you are all set have a great day,0
hello this is sarah from xyz collections how are you today,0
i am doing alright thanks what is this about,0
i understand i am calling regarding an account you have with city bank can i please confirm your date of birth for security purposes,0
sure it is january 14 1990,0
thank you for confirming can you also verify your current address,0
yes it is 123 maple street springfield,0
thank you for that information you currently have an outstanding balance of 250 how would you like to proceed with the payment,0
i can pay 100 today and the rest next week,0
that sounds reasonable would you prefer to pay via debit card or bank transfer,0
i will use my debit card,0
great i will guide you through the payment process now please have your card ready,0
okay i am ready,0
perfect please provide your card number to begin,0
it is 1234 5678 9012 3456,0
thank you i will process this payment for you right now,0
you have reached the voicemail of john smith please leave a message after the tone,0
hello john this is lisa from clear collections i am calling regarding your outstanding balance,0
to leave a message please press one or wait for the beep,0
you can reach me at one eight hundred two four seven six three two one its important to discuss your account status,0
thank you for your call have a great day,0
hello this is mark calling from xyz collections how are you today,0
i am doing well thank you what is this about,0
i appreciate your time i am calling regarding an outstanding balance to proceed could you please verify your date of birth,0
sure it is june 15 1990,0
thank you for that can you also confirm your current address,0
it is 123 elm street springfield,0
great i have verified your information you currently have a balance of 450 what payment method would you prefer,0
i can pay 150 right now via credit card,0
thank you i will process that payment can you please provide your credit card number,0
yes it is 4111 1111 1111 1111 expiring 1225,0
thank you for that information your payment is being processed now,0
alright i appreciate your help,0
you are welcome if you need any further assistance feel free to reach out have a great day,0
hello this is mark from xyz collections how are you today,0
what the hell do you want i am busy,1
i understand you are busy i am calling about your outstanding balance to proceed could you please verify your date of birth,0
why the fuck should i tell you anything get lost,1
i completely understand your frustration however i need to verify your identity to discuss your account details can you please provide your address,0
you are just a pain in the ass arent you its 123 main st,1
thank you for that information i see your account shows a balance of 500 how would you like to proceed with this,0
i do not have time for this crap im not paying anything,1
i understand you are feeling overwhelmed however we can work together to find a suitable payment plan would you be open to discussing options,0
i wouldnt pay you a dime even if my life depended on it screw you,1
i appreciate your honesty please remember that ignoring the debt would not make it go away we can help you find a solution,0
i will deal with it when i feel like it now leave me alone,0
i respect your decision if you change your mind feel free to call us back thank you for your time,0
yeah whatever,0
take care goodbye,0
hello this is james calling from xyz collections how are you today,0
i am doing well thank you what is this call about,0
i am calling regarding an outstanding balance on your account before we proceed could you please verify your date of birth,0
sure it is june 15 1985,0
thank you can you also confirm your current address for security purposes,0
yes it is 123 elm street springfield,0
thank you for verifying that information you have a balance of 250 due how would you like to proceed with the payment,0
i can pay it with a credit card over the phone,0
great i can assist you with that please provide your card number when you are ready,0
it is 1234 5678 9101 1121,0
thank you just a moment while i process that payment,0
no problem take your time,0
all done your payment has been processed and your balance is now zero thank you for your time,0
thank you have a great day,0
you too goodbye,0
hello is this samantha,0
yes this is samantha who is calling,0
hi samantha this is mark from xyz collections how are you today,0
i am okay just busy with work what is this about,0
i understand and i appreciate your time i am calling regarding your outstanding account balance,0
can you provide more details about the account,0
sure could you please confirm your address for verification purposes,0
i live at 123 maple street,0
thank you you currently have a balance of 450 would you like to set up a payment plan,0
i was not aware of that amount can you break it down for me,0
certainly this includes overdue fees and last months payment how do you wish to proceed,0
okay i can start with a partial payment online,0
great i will guide you through the online payment process,0
thank you i appreciate your help,0
you are welcome samantha i am here to assist you anytime,0
hello this is mark calling from xyz collections how are you today,0
im good but why are you calling me,0
i am reaching out regarding your outstanding balance with abc credit it is important we discuss this,0
i have asked you to put my number on a do not call list already,0
i apologize for the confusion let me take care of that for you right now,0
please do that i do not want to hear from you again,0
absolutely i have marked your number as do not call and you would not receive any further calls,0
thank you for that,0
you are welcome if you need anything else feel free to reach out,0
hello this is mark from xyz collections how are you today,0
i am fine but i do not appreciate these calls what is this about,0
i understand your frustration i am calling regarding your outstanding balance with your credit account,0
look i have requested multiple times to be placed on your do not call list,0
i sincerely apologize for the inconvenience let me take care of that for you right now,0
thank you i just do not want to be disturbed anymore,0
i completely understand and i will ensure your number is added to the do not call list,0
great please make sure its done,0
absolutely it will be processed immediately thank you for your understanding,0
hello this is mark from xyz collections how are you today,0
hi mark im doing well thank you,0
im glad to hear that i am calling regarding your outstanding balance with abc credit can i please verify your address,0
sure its 123 main street apt 4b,0
thank you for that just to confirm your identity can you also provide your date of birth,0
its july 15 1990,0
thank you for the verification you currently have an outstanding balance of 250 how would you like to proceed with payment,0
i can pay half of it today and the rest in a week,0
that sounds reasonable would you like to make a payment of 125 now,0
yes that works for me,0
great I will give you the payment options shortly thank you for your cooperation,0
thank you for your help mark,0
you are welcome have a great day,0
you have reached out to a voicemail please leave a message at the tone,0
hello this is jamie from abc collections i am calling regarding your past due balance,0
to leave a message please state your name and number after the tone thank you,0
you can reach me at 1-800-555-1234 it is important to address this matter as soon as possible,0
have a great day,0
hello this is sarah from credit solutions how are you today,0
hi i am doing well thanks whats this about,0
im calling regarding an outstanding balance on your account can i verify your date of birth first,0
